1024	2048	1	64	216	0.49394
1024	2048	1	222	184	2.86942
1024	2048	2	208	72	0.00000
1024	2048	1	424	90	1.55834
1536	2048	1	32	10	0.00000
1024	2048	1	256	0	0.00000
1024	2048	1	96	440	0.00000
1024	2048	1	232	354	0.46911
1024	2048	1	440	244	2.85407
1024	2560	1	94	148	3.87667
1024	2560	1	74	308	0.46271
1024	2560	1	248	38	1.13559
1024	2560	1	278	198	1.36608
1024	2560	2	210	282	0.00000
1024	2560	1	154	376	5.85889
1024	2560	1	264	380	5.75093
1024	2560	1	102	508	2.17634
1024	2560	1	352	344	3.13406
1024	2560	2	446	298	0.00000
1024	2560	1	348	508	3.73378
1024	2560	1	452	456	3.92699
1536	2560	1	38	214	0.00000
1024	2560	2	446	74	0.00000
1024	2048	1	490	490	4.03485
1024	2048	1	512	356	0.71236
1536	2560	1	54	356	4.97259
1536	2560	1	148	346	5.35589
1536	2560	1	64	432	5.17858
1536	2560	1	50	506	1.66146
1536	2560	1	322	512	1.48205
1536	2560	1	396	436	1.89824
1536	2560	1	152	232	2.18360
1536	2560	1	276	256	6.00141
1536	2560	2	316	350	0.00000
1536	2560	1	418	368	4.84721
1536	2560	1	446	310	1.78030
1536	2560	1	412	242	1.48346
1536	2560	1	210	108	2.48507
1536	2560	1	296	152	2.85521
1536	2560	1	364	140	2.99013
1536	2560	1	452	140	1.98570
1536	2048	1	148	446	0.18707
1536	2048	1	148	246	1.46771
1536	2048	2	238	166	0.00000
1536	2048	1	436	100	5.93809
1536	2048	1	388	242	1.04629
1536	2048	1	240	302	0.54042
1536	2048	2	216	426	0.00000
1536	2048	1	270	396	3.37109
1536	2048	1	314	486	3.79361
1536	2560	1	498	46	4.67384
1536	2048	1	452	494	4.64726
1536	2048	1	422	390	5.10096
1536	2048	1	464	268	0.50160
1536	2048	1	348	136	2.93506
1536	2048	2	490	70	0.00000
1536	3584	1	18	394	0.73731
1536	3584	1	208	394	0.00000
1024	3584	1	36	356	5.21922
1024	3584	1	46	250	4.42788
1024	3584	1	404	258	5.49052
1024	3584	1	174	314	0.35290
1024	3584	1	474	174	0.00000
1024	3584	1	18	158	4.40906
1536	3584	1	86	196	4.57984
1024	3584	1	352	162	0.68094
1024	3584	1	76	2	4.48218
1536	3072	1	246	504	0.00000
1536	3584	1	408	394	5.73027
1536	3072	1	4	428	0.80682
1536	3072	1	170	508	2.88410
1536	3584	1	74	114	4.45276
1024	3072	1	406	342	2.71840
1024	3584	1	254	234	6.00743
1536	3584	1	466	114	0.00000
1024	3584	1	318	20	2.05097
1024	3584	1	148	168	5.96143
1536	3584	1	512	194	0.57078
1536	3584	1	374	258	2.18170
1024	3072	1	398	466	1.97545
1024	3072	1	226	454	1.25388
1024	3072	1	268	342	0.35731
1536	3072	1	64	504	2.32436
1024	3584	1	246	436	3.10457
1536	3584	2	252	268	0.00000
1536	3072	1	414	444	5.94165
1536	3072	1	350	462	2.83483
1536	3072	1	510	456	5.38921
1536	3072	1	486	288	2.32885
1536	3072	1	312	314	1.25915
1536	3072	1	124	372	3.42577
1536	3072	1	242	236	4.32295
1536	3072	1	92	302	4.17612
1024	3072	1	298	180	2.51280
1536	3072	1	46	200	1.76459
1536	3072	1	350	108	0.48708
1536	3072	1	464	112	6.04058
1536	3072	1	258	90	3.05725
1536	3072	1	104	102	0.82335
1024	3072	1	508	88	4.01189
1536	3072	1	110	36	1.14383
1024	3072	1	238	72	0.41911
1024	3072	1	98	128	1.68104
1024	3072	1	166	220	0.91830
1024	3072	1	22	238	4.07837
1024	3072	1	414	154	5.48662
1024	3072	2	370	80	0.00000
1536	3584	2	372	62	0.00000
1536	3584	2	396	126	0.00000
1024	3584	1	16	478	5.08386
1024	3584	2	322	100	0.00000
1536	3584	2	490	288	0.00000
2048	2560	1	418	488	1.63028
2048	2048	1	0	332	3.94826
2048	2560	1	222	128	0.00000
2560	2560	1	164	162	2.14492
2048	2048	1	406	114	1.20740
2560	2560	1	474	114	3.73244
2048	2048	1	54	172	1.94734
2048	2560	1	262	334	5.04349
2048	2560	1	60	214	0.85161
2048	2048	1	128	98	2.12716
2560	2560	1	22	482	5.54009
2048	2560	1	276	486	5.95366
2560	2560	1	82	338	3.80890
2560	2560	1	230	380	2.31371
2560	2560	1	512	432	0.00000
2560	2560	1	402	440	2.68344
2560	2560	1	74	208	4.76611
2560	2560	1	254	262	4.17030
2560	2048	1	310	108	0.00000
2560	2560	1	324	326	0.00000
2048	2048	1	248	0	0.00000
2560	2560	1	292	136	4.33806
2560	2560	1	166	484	0.88149
2048	2560	1	50	402	5.51665
2560	2560	1	194	48	5.87136
2560	2560	1	420	276	3.08871
2048	2560	1	302	78	3.13780
2048	2560	1	70	148	4.23799
2560	2048	1	470	42	0.41241
2560	2048	1	354	0	2.51719
2560	2048	1	416	362	0.10529
2048	2560	1	0	44	4.68299
2560	2048	1	230	116	0.00000
2048	2048	1	298	64	3.77662
2048	2048	1	274	372	1.25491
2048	2560	1	510	38	3.67659
2048	2048	1	214	286	0.24777
2048	2048	1	172	196	0.52689
2048	2048	1	364	456	5.23009
2560	2048	1	24	102	3.24821
2560	2048	1	96	194	2.99953
2560	2048	1	512	388	3.99293
2560	2048	1	338	286	2.29983
2560	2048	1	210	234	0.63630
2560	2048	1	318	500	2.77938
2560	2048	1	106	440	0.00000
2048	2048	1	478	236	1.41907
2048	2048	1	422	416	5.89951
2560	2048	1	40	396	3.51093
2560	2560	1	300	14	0.00000
2560	2560	2	294	472	0.00000
2048	2560	2	328	204	0.00000
2048	2560	2	332	420	0.00000
2048	2560	2	86	306	0.00000
2048	2560	2	160	146	0.00000
2048	2560	2	390	124	0.00000
2048	2560	2	364	54	0.00000
2560	2560	2	20	156	0.00000
2048	2560	2	438	308	0.00000
2048	2560	2	492	310	0.00000
2048	2560	2	152	356	0.00000
2048	2560	2	188	404	0.00000
2560	2560	2	470	322	0.00000
2560	2048	2	444	458	0.00000
2560	2048	2	358	398	0.00000
2560	2048	1	216	434	0.65205
2048	2048	2	182	40	0.00000
2560	2048	1	10	306	4.32551
3584	2560	1	254	418	4.08192
3584	2560	1	180	512	3.63802
3584	2560	1	60	324	1.31670
3584	2560	1	50	480	2.30676
3072	2560	1	334	434	5.91449
3072	2560	1	260	418	2.90474
3072	2560	1	386	292	3.41058
3584	2560	1	412	368	5.90396
3584	2560	1	28	200	3.28518
3072	2560	1	258	136	2.87534
3072	2560	1	74	442	2.97644
3584	2560	1	222	346	4.70381
3072	2560	1	340	132	0.45865
3584	2560	1	510	298	2.53526
3584	2560	1	440	230	0.80083
3584	2560	1	378	204	3.87958
3584	2560	1	430	102	5.19847
3584	2560	1	214	204	5.23198
3584	2048	1	78	448	5.86118
3072	2560	1	476	348	0.47640
3584	2560	1	322	490	4.22914
3584	2560	1	506	448	5.85407
3072	2048	1	422	466	3.05294
3584	2560	1	138	388	0.48880
3072	2560	1	142	324	0.73275
3072	2560	2	472	190	0.00000
3584	2560	2	448	512	0.00000
3072	2560	1	98	224	4.32178
3072	2560	1	82	124	1.41312
3584	2560	1	58	44	4.91989
3584	2560	1	294	118	2.43144
3072	2560	2	438	126	0.00000
3072	2048	1	494	442	2.58610
3072	2048	1	208	462	4.74459
3072	2560	2	166	70	0.00000
3072	2560	2	254	26	0.00000
3072	2048	1	24	394	4.21078
3072	2560	1	74	18	3.42539
3584	2560	1	70	136	5.43047
3072	2560	1	344	46	3.46207
3072	2560	1	442	70	4.74608
3584	2560	1	188	114	1.86464
3584	2560	1	166	278	2.19425
3584	2048	1	466	498	5.74110
3584	2048	1	388	500	5.01801
3584	2560	1	288	24	4.81358
3584	2048	1	186	480	3.95876
3584	2048	1	300	396	4.00303
3584	2048	1	334	320	1.06955
3584	2048	1	12	304	1.27434
3584	2048	1	462	312	0.00000
3584	2048	1	186	184	1.97356
3072	2048	1	38	10	0.00000
3072	2048	1	158	46	0.00000
3072	2048	1	218	56	0.00000
3072	2048	1	84	96	0.58800
3072	2048	1	168	220	5.36368
3072	2048	1	402	24	0.00000
3072	2048	1	360	114	1.64380
3072	2048	1	508	76	4.58620
3584	2048	1	96	180	0.90016
3584	2048	1	174	268	4.62726
3584	2048	1	188	372	5.19490
3584	2048	1	474	68	0.00000
3584	2048	1	220	104	4.43022
3584	2048	1	368	212	5.51677
3072	2048	2	292	34	0.00000
3072	3584	1	464	402	3.32780
3072	3584	1	232	400	0.00000
3584	3584	1	254	246	5.79100
3072	3584	1	306	512	0.00000
3072	3584	1	38	458	0.88561
3584	3584	1	344	466	0.00000
3072	3584	1	134	348	4.96772
3584	3584	1	228	480	0.00000
3072	3584	1	138	272	1.75614
3584	3584	1	126	346	0.00000
3584	3584	1	8	350	4.73035
3072	3584	1	268	248	0.00000
3072	3584	1	372	270	5.42648
3584	3584	1	434	44	0.00000
3584	3584	1	462	304	0.63598
3584	3584	1	216	106	2.35730
3072	3584	1	296	386	0.33324
3584	3584	1	322	130	3.37341
3072	3584	1	380	166	0.47424
3584	3584	1	294	356	0.47597
3584	3584	1	400	428	2.60380
3584	3584	1	144	216	0.45884
3584	3584	1	114	442	4.73193
3072	3584	1	506	222	0.77706
3584	3584	1	394	222	0.54652
3584	3584	1	332	24	4.04410
3584	3072	1	450	332	0.00000
3072	3584	1	162	158	1.87602
3072	3584	1	486	78	3.45033
3584	3584	1	104	126	0.63726
3584	3072	1	406	412	0.00000
3072	3584	1	498	496	0.71277
3072	3584	1	44	192	5.44120
3584	3584	1	44	278	0.82815
3584	3584	1	464	466	6.05668
3072	3584	1	310	106	3.82992
3072	3072	1	352	512	0.44558
3072	3584	1	216	64	4.36417
3072	3584	1	66	90	4.28954
3072	3072	1	54	446	6.18700
3072	3072	1	220	484	5.35717
3584	3072	1	290	428	2.32917
3584	3072	2	336	372	0.00000
3584	3072	2	358	308	0.00000
3072	3584	2	376	404	0.00000
3072	3584	2	92	502	0.00000
3072	3072	1	208	344	1.75008
3072	3072	1	312	248	0.63402
3072	3072	1	386	322	5.17962
3584	3072	1	206	464	2.63738
3584	3072	1	128	444	2.83727
3584	3584	1	58	32	5.90594
3072	3072	1	470	458	4.21623
3072	3072	1	450	404	4.10923
3072	3072	1	484	216	2.59204
3072	3072	2	410	252	0.00000
3072	3072	1	392	70	6.00921
3584	3072	1	22	84	3.52210
3584	3072	1	292	164	5.99795
3584	3072	1	220	110	0.00000
